epoch,step,train_loss_epoch,train_loss_step
38,9079,,0.7581397891044617
38,9089,,0.5452882647514343
38,9099,,0.5069918632507324
38,9109,,0.7197692394256592
38,9119,,0.6509230136871338
38,9129,,0.7200384140014648
38,9139,,0.7653855085372925
38,9149,,0.5560574531555176
38,9159,,0.8277118802070618
38,9164,0.6813311576843262,
39,9169,,0.7260004878044128
39,9179,,0.8144533038139343
39,9189,,0.6131675839424133
39,9199,,0.6860641837120056
39,9209,,0.6225542426109314
39,9219,,0.7051750421524048
39,9229,,0.7579739093780518
39,9239,,0.47013673186302185
39,9249,,0.5797472596168518
39,9259,,0.4711317718029022
39,9269,,0.6520694494247437
39,9279,,0.7584730386734009
39,9289,,0.6483175754547119
39,9299,,0.6852752566337585
39,9309,,0.7920123934745789
39,9319,,0.4123170077800751
39,9329,,0.903789222240448
39,9339,,0.7265579104423523
39,9349,,0.7917813062667847
39,9359,,0.5040318965911865
39,9369,,0.9558820128440857
39,9379,,0.4325737953186035
39,9389,,0.8282710909843445
39,9399,,1.0562158823013306
39,9399,0.6801280975341797,
40,9409,,0.6840258240699768
40,9419,,0.9070993065834045
40,9429,,0.6525362730026245
40,9439,,0.6484053730964661
40,9449,,0.8639671802520752
40,9459,,0.5057410001754761
40,9469,,0.589393138885498
40,9479,,0.5771847367286682
40,9489,,0.5107693076133728
40,9499,,0.6836835145950317
40,9509,,0.6477599143981934
40,9519,,0.7556484937667847
40,9529,,0.6476243138313293
40,9539,,0.7223758101463318
40,9549,,0.8023362159729004
40,9559,,0.5924763679504395
40,9569,,0.7737597227096558
40,9579,,0.6719138622283936
40,9589,,0.6510540246963501
40,9599,,0.7557634115219116
40,9609,,0.7917717695236206
40,9619,,0.6554357409477234
40,9629,,0.6137260794639587
40,9634,0.6753444671630859,
41,9639,,0.8301758766174316
41,9649,,0.8276480436325073
41,9659,,0.7266861200332642
41,9669,,0.7563084363937378
41,9679,,0.7196619510650635
41,9689,,0.6165249347686768
41,9699,,0.47351476550102234
41,9709,,0.6483706831932068
41,9719,,0.7198839783668518
41,9729,,0.5037220120429993
41,9739,,0.4682777523994446
41,9749,,0.5765252709388733
41,9759,,0.543656051158905
41,9769,,0.5041157007217407
41,9779,,0.6851013898849487
41,9789,,0.7593556046485901
41,9799,,0.7203526496887207
41,9809,,0.6842411756515503
41,9819,,0.4372174143791199
41,9829,,0.6584371328353882
41,9839,,0.7197695374488831
41,9849,,0.8650162816047668
41,9859,,0.7227071523666382
41,9869,,0.7681586742401123
41,9869,0.6957806348800659,
42,9879,,0.6851507425308228
42,9889,,0.6501801609992981
42,9899,,0.5425761342048645
42,9909,,0.6490324139595032
42,9919,,0.50417560338974
42,9929,,0.7196915745735168
42,9939,,1.0453048944473267
42,9949,,0.7980190515518188
42,9959,,0.765948474407196
42,9969,,0.6869029998779297
42,9979,,0.9016407132148743
42,9989,,0.6628806591033936
42,9999,,0.7255958318710327
42,10009,,0.6836198568344116
42,10019,,0.6843963861465454
42,10029,,0.7196385264396667
42,10039,,0.7572879791259766
42,10049,,0.6847901940345764
42,10059,,0.5756818652153015
42,10069,,0.827630877494812
42,10079,,0.7614309191703796
42,10089,,0.6119178533554077
42,10099,,0.5760290622711182
42,10104,0.6941195726394653,
43,10109,,0.5404096841812134
43,10119,,0.3980047404766083
43,10129,,0.7590410709381104
43,10139,,0.7916043400764465
43,10149,,0.5397728681564331
43,10159,,0.6845105290412903
43,10169,,0.5759201645851135
43,10179,,0.8684949278831482
43,10189,,0.6503573656082153
43,10199,,0.6501541137695312
43,10209,,0.7930164933204651
43,10219,,0.5409047603607178
43,10229,,0.865728497505188
43,10239,,0.9218961596488953
43,10249,,0.612597644329071
43,10259,,0.6837802529335022
43,10269,,0.6525295376777649
43,10279,,0.7217179536819458
43,10289,,0.6881130933761597
43,10299,,0.7284958362579346
43,10309,,0.7958924770355225
43,10319,,0.6117029190063477
43,10329,,0.48152557015419006
43,10339,,0.864024817943573
43,10339,0.6791421175003052,
44,10349,,0.828091025352478
44,10359,,0.7920179963111877
44,10369,,0.6477130651473999
44,10379,,0.8278546333312988
44,10389,,0.721627414226532
44,10399,,0.7203431129455566
44,10409,,0.6836003065109253
44,10419,,0.8312157988548279
44,10429,,0.6836581826210022
44,10439,,0.6119640469551086
44,10449,,0.899532675743103
44,10459,,0.8668075799942017
44,10469,,0.8473846912384033
44,10479,,0.46787476539611816
44,10489,,0.7344263792037964
44,10499,,0.7203707695007324
44,10509,,0.5894281268119812
44,10519,,0.693527102470398
44,10529,,0.5419386625289917
44,10539,,0.7200455069541931
44,10549,,0.7200440764427185
44,10559,,0.580077588558197
44,10569,,0.6173306703567505
44,10574,0.6875180602073669,
45,10579,,0.6478153467178345
45,10589,,0.6120690703392029
45,10599,,0.6478360295295715
45,10609,,0.47458726167678833
45,10619,,0.6838041543960571
45,10629,,0.7572274804115295
45,10639,,0.5769218802452087
45,10649,,0.7982845902442932
45,10659,,0.7562963366508484
45,10669,,0.6116421818733215
45,10679,,0.6489130258560181
45,10689,,0.8662053346633911
45,10699,,0.7211222648620605
45,10709,,0.5397084355354309
45,10719,,0.7561404705047607
45,10729,,0.7917147278785706
45,10739,,0.906995952129364
45,10749,,0.719577968120575
45,10759,,0.6480600833892822
45,10769,,0.5402694940567017
45,10779,,0.6133626103401184
45,10789,,0.8051796555519104
45,10799,,0.5397512316703796
45,10809,,0.6720015406608582
45,10809,0.686886191368103,
46,10819,,0.8277164101600647
46,10829,,0.6162831783294678
46,10839,,0.6486617922782898
46,10849,,0.6867055892944336
46,10859,,0.7263863682746887
46,10869,,0.8653340339660645
46,10879,,0.6476808190345764
46,10889,,0.5405163168907166
46,10899,,0.6180166602134705
46,10909,,0.7669006586074829
46,10919,,0.7238274812698364
46,10929,,0.6555970311164856
46,10939,,0.7917401790618896
46,10949,,0.7940646409988403
46,10959,,0.6857417225837708
46,10969,,0.5770400166511536
46,10979,,0.5407342910766602
46,10989,,0.756797194480896
46,10999,,0.7608955502510071
46,11009,,0.5446214079856873
46,11019,,0.8299288749694824
46,11029,,0.7938694357872009
46,11039,,0.6511682868003845
46,11044,0.6882076263427734,
47,11049,,0.7198513150215149
47,11059,,0.9009091854095459
47,11069,,0.7566466927528381
47,11079,,0.38065993785858154
47,11089,,0.5760517120361328
47,11099,,0.6490660905838013
47,11109,,0.8635279536247253
47,11119,,0.4322454631328583
47,11129,,0.6492930054664612
47,11139,,0.46815013885498047
47,11149,,0.8274933695793152
47,11159,,0.6141209006309509
47,11169,,0.7578244209289551
47,11179,,0.7555579543113708
47,11189,,0.5858830213546753
47,11199,,0.5775150060653687
47,11209,,0.7196730375289917
47,11219,,0.46777668595314026
47,11229,,0.7196434736251831
47,11239,,0.6118576526641846
47,11249,,0.7249431014060974
47,11259,,0.6478875875473022
47,11269,,0.722370982170105
47,11279,,0.9614980220794678
47,11279,0.6778103709220886,
48,11289,,0.5404442548751831
48,11299,,0.6479698419570923
48,11309,,0.615631639957428
48,11319,,0.7205257415771484
48,11329,,0.7588667869567871
48,11339,,0.8276218175888062
48,11349,,0.6857763528823853
48,11359,,0.648428738117218
48,11369,,0.6880955100059509
48,11379,,0.575686514377594
48,11389,,0.9394983053207397
48,11399,,0.6138705015182495
48,11409,,0.6835963129997253
48,11419,,0.8634772300720215
48,11429,,0.7199643850326538
48,11439,,0.8995364308357239
48,11449,,0.7195910215377808
48,11459,,0.6119405627250671
48,11469,,0.46843191981315613
48,11479,,0.6484442353248596
48,11489,,0.5440302491188049
48,11499,,0.6838453412055969
48,11509,,0.649761438369751
48,11514,0.6733781099319458,
49,11519,,0.5038359761238098
49,11529,,0.6122825145721436
49,11539,,0.7195790410041809
49,11549,,0.7555429935455322
49,11559,,0.7557030916213989
49,11569,,0.611969530582428
49,11579,,0.7555385231971741
49,11589,,0.8652992248535156
49,11599,,0.7566454410552979
49,11609,,0.7200963497161865
49,11619,,0.4678713381290436
49,11629,,0.5040919780731201
49,11639,,0.6913344264030457
49,11649,,0.6189877986907959
49,11659,,0.7199966907501221
49,11669,,0.7562968730926514
49,11679,,0.8276547193527222
49,11689,,0.468373566865921
49,11699,,0.6480610370635986
49,11709,,0.6127936244010925
49,11719,,0.719900369644165
49,11729,,0.6530689001083374
49,11739,,0.6116762757301331
49,11749,,1.2473887205123901
49,11749,0.6822580099105835,
